xcen,ycen,sxx,syy,sxy                                                     
3.5000E+000,1.4500E+001,-8.6634E+006,-2.6620E+007,-2.0528E+004           
3.5000E+000,1.5500E+001,-8.6623E+006,-2.6616E+007,-2.3519E+004           
3.5000E+000,1.6500E+001,-8.6619E+006,-2.6611E+007,-2.7367E+004           
3.5000E+000,1.7500E+001,-8.6619E+006,-2.6605E+007,-3.0223E+004           
3.5000E+000,1.8500E+001,-8.6616E+006,-2.6597E+007,-3.5317E+004           
3.5000E+000,1.9500E+001,-8.6614E+006,-2.6591E+007,-3.9657E+004           
3.5000E+000,2.0500E+001,-8.6606E+006,-2.6581E+007,-4.5213E+004           
3.5000E+000,2.1500E+001,-8.6602E+006,-2.6572E+007,-5.0114E+004           
3.5000E+000,2.2500E+001,-8.6597E+006,-2.6560E+007,-5.5482E+004           
3.5000E+000,2.3500E+001,-8.6587E+006,-2.6548E+007,-6.1108E+004           
3.5000E+000,2.4500E+001,-8.6586E+006,-2.6535E+007,-6.6375E+004           
3.5000E+000,2.5500E+001,-8.6591E+006,-2.6519E+007,-7.2265E+004           
3.5000E+000,2.6500E+001,-8.6599E+006,-2.6503E+007,-7.7114E+004           
3.5000E+000,2.7500E+001,-8.6611E+006,-2.6485E+007,-8.2422E+004           
3.5000E+000,2.8500E+001,-8.6604E+006,-2.6466E+007,-8.7947E+004           
3.5000E+000,2.9500E+001,-8.6607E+006,-2.6447E+007,-9.2675E+004           
3.5000E+000,3.0500E+001,-8.6625E+006,-2.6427E+007,-9.6490E+004           
3.5000E+000,3.1500E+001,-8.6628E+006,-2.6405E+007,-9.9818E+004           
3.5000E+000,3.2500E+001,-8.6636E+006,-2.6381E+007,-1.0363E+005           
3.5000E+000,3.3500E+001,-8.6656E+006,-2.6358E+007,-1.0622E+005           
3.5000E+000,3.4500E+001,-8.6672E+006,-2.6334E+007,-1.0895E+005           
3.5000E+000,3.5500E+001,-8.6685E+006,-2.6310E+007,-1.0996E+005           
3.5000E+000,3.6500E+001,-8.6702E+006,-2.6286E+007,-1.1028E+005           
3.5000E+000,3.7500E+001,-8.6715E+006,-2.6260E+007,-1.1106E+005           
3.5000E+000,3.8500E+001,-8.6736E+006,-2.6236E+007,-1.0949E+005           
3.5000E+000,3.9500E+001,-8.6754E+006,-2.6210E+007,-1.0892E+005           
3.5000E+000,4.0500E+001,-8.6782E+006,-2.6188E+007,-1.0473E+005           
3.5000E+000,4.1500E+001,-8.6803E+006,-2.6164E+007,-1.0100E+005           
3.5000E+000,4.2500E+001,-8.6823E+006,-2.6141E+007,-9.6185E+004           
3.5000E+000,4.3500E+001,-8.6833E+006,-2.6119E+007,-8.9525E+004           
3.5000E+000,4.4500E+001,-8.6846E+006,-2.6101E+007,-8.2487E+004           
3.5000E+000,4.5500E+001,-8.6865E+006,-2.6082E+007,-7.5159E+004           
3.5000E+000,4.6500E+001,-8.6875E+006,-2.6066E+007,-6.8460E+004           
3.5000E+000,4.7500E+001,-8.6875E+006,-2.6054E+007,-5.9491E+004           
3.5000E+000,4.8500E+001,-8.6876E+006,-2.6039E+007,-5.0141E+004           
3.5000E+000,4.9500E+001,-8.6875E+006,-2.6028E+007,-4.1170E+004           
3.5000E+000,5.0500E+001,-8.6867E+006,-2.6020E+007,-3.1966E+004           
3.5000E+000,5.1500E+001,-8.6864E+006,-2.6014E+007,-2.3092E+004           
3.5000E+000,5.2500E+001,-8.6863E+006,-2.6010E+007,-1.3611E+004           
3.5000E+000,5.3500E+001,-8.6846E+006,-2.6006E+007,-5.6189E+003           
3.5000E+000,5.4500E+001,-8.6832E+006,-2.6006E+007,2.4985E+003            
3.5000E+000,5.5500E+001,-8.6823E+006,-2.6006E+007,8.8888E+003            
3.5000E+000,5.6500E+001,-8.6809E+006,-2.6008E+007,1.5584E+004            
3.5000E+000,5.7500E+001,-8.6787E+006,-2.6012E+007,2.1895E+004            
3.5000E+000,5.8500E+001,-8.6772E+006,-2.6018E+007,2.7717E+004            
3.5000E+000,5.9500E+001,-8.6759E+006,-2.6024E+007,3.1905E+004            
3.5000E+000,6.0500E+001,-8.6750E+006,-2.6031E+007,3.5141E+004            
3.5000E+000,6.1500E+001,-8.6729E+006,-2.6036E+007,3.6680E+004            
3.5000E+000,6.2500E+001,-8.6722E+006,-2.6045E+007,3.7647E+004            
3.5000E+000,6.3500E+001,-8.6706E+006,-2.6053E+007,3.7725E+004            
3.5000E+000,6.4500E+001,-8.6691E+006,-2.6060E+007,3.7552E+004            
3.5000E+000,6.5500E+001,-8.6675E+006,-2.6067E+007,3.6222E+004            
3.5000E+000,6.6500E+001,-8.6663E+006,-2.6075E+007,3.4506E+004            
3.5000E+000,6.7500E+001,-8.6644E+006,-2.6080E+007,3.0870E+004            
3.5000E+000,6.8500E+001,-8.6631E+006,-2.6087E+007,2.7036E+004            
3.5000E+000,6.9500E+001,-8.6624E+006,-2.6092E+007,2.3544E+004            
3.5000E+000,7.0500E+001,-8.6621E+006,-2.6097E+007,1.9500E+004            
3.5000E+000,7.1500E+001,-8.6614E+006,-2.6102E+007,1.4904E+004            
3.5000E+000,7.2500E+001,-8.6606E+006,-2.6103E+007,1.0851E+004            
3.5000E+000,7.3500E+001,-8.6607E+006,-2.6104E+007,6.4443E+003            
3.5000E+000,7.4500E+001,-8.6611E+006,-2.6103E+007,2.0833E+003            
3.5000E+000,7.5500E+001,-8.6613E+006,-2.6103E+007,-2.5755E+003           
3.5000E+000,7.6500E+001,-8.6610E+006,-2.6100E+007,-6.7602E+003           
3.5000E+000,7.7500E+001,-8.6617E+006,-2.6096E+007,-1.0097E+004           
3.5000E+000,7.8500E+001,-8.6625E+006,-2.6094E+007,-1.3024E+004           
3.5000E+000,7.9500E+001,-8.6631E+006,-2.6089E+007,-1.6516E+004           
3.5000E+000,8.0500E+001,-8.6642E+006,-2.6084E+007,-1.8884E+004           
3.5000E+000,8.1500E+001,-8.6649E+006,-2.6078E+007,-2.1584E+004           
3.5000E+000,8.2500E+001,-8.6656E+006,-2.6072E+007,-2.3332E+004           
3.5000E+000,8.3500E+001,-8.6670E+006,-2.6065E+007,-2.4193E+004           
3.5000E+000,8.4500E+001,-8.6681E+006,-2.6059E+007,-2.4534E+004           
3.5000E+000,8.5500E+001,-8.6689E+006,-2.6052E+007,-2.4669E+004           
3.5000E+000,8.6500E+001,-8.6697E+006,-2.6045E+007,-2.3638E+004           
3.5000E+000,8.7500E+001,-8.6707E+006,-2.6038E+007,-2.2302E+004           
3.5000E+000,8.8500E+001,-8.6714E+006,-2.6032E+007,-2.0580E+004           
3.5000E+000,8.9500E+001,-8.6724E+006,-2.6026E+007,-1.8237E+004           
3.5000E+000,9.0500E+001,-8.6729E+006,-2.6021E+007,-1.5510E+004           
3.5000E+000,9.1500E+001,-8.6733E+006,-2.6016E+007,-1.2493E+004           
3.5000E+000,9.2500E+001,-8.6734E+006,-2.6011E+007,-9.4908E+003           
3.5000E+000,9.3500E+001,-8.6731E+006,-2.6008E+007,-6.4196E+003           
3.5000E+000,9.4500E+001,-8.6724E+006,-2.6005E+007,-3.6098E+003           
3.5000E+000,9.5500E+001,-8.6711E+006,-2.6003E+007,-9.6233E+002           
3.5000E+000,9.6500E+001,-8.6692E+006,-2.6001E+007,1.2640E+003            
3.5000E+000,9.7500E+001,-8.6665E+006,-2.6000E+007,2.8657E+003            
3.5000E+000,9.8500E+001,-8.6627E+006,-2.6000E+007,3.1428E+003            
3.5000E+000,9.9500E+001,-8.6583E+006,-2.6000E+007,1.4575E+003           
4.5000E+000,5.0000E-001,-8.6685E+006,-2.6606E+007,8.0944E+000             
4.5000E+000,1.5000E+000,-8.6683E+006,-2.6606E+007,-9.0074E+002            
4.5000E+000,2.5000E+000,-8.6677E+006,-2.6606E+007,-1.2439E+003            
4.5000E+000,3.5000E+000,-8.6674E+006,-2.6606E+007,-1.2822E+003            
4.5000E+000,4.5000E+000,-8.6672E+006,-2.6607E+007,-2.6902E+003            
4.5000E+000,5.5000E+000,-8.6663E+006,-2.6607E+007,-3.0418E+003            
4.5000E+000,6.5000E+000,-8.6655E+006,-2.6607E+007,-3.7600E+003            
4.5000E+000,7.5000E+000,-8.6644E+006,-2.6607E+007,-5.2167E+003            
4.5000E+000,8.5000E+000,-8.6635E+006,-2.6606E+007,-7.0678E+003            
4.5000E+000,9.5000E+000,-8.6638E+006,-2.6606E+007,-9.1474E+003           
4.5000E+000,1.0500E+001,-8.6630E+006,-2.6604E+007,-1.0693E+004           
4.5000E+000,1.1500E+001,-8.6618E+006,-2.6603E+007,-1.3988E+004           
4.5000E+000,1.2500E+001,-8.6617E+006,-2.6602E+007,-1.6955E+004           
4.5000E+000,1.3500E+001,-8.6614E+006,-2.6600E+007,-1.9957E+004           
4.5000E+000,1.4500E+001,-8.6603E+006,-2.6598E+007,-2.3904E+004           
4.5000E+000,1.5500E+001,-8.6593E+006,-2.6594E+007,-2.7716E+004           
4.5000E+000,1.6500E+001,-8.6583E+006,-2.6590E+007,-3.2746E+004           
4.5000E+000,1.7500E+001,-8.6575E+006,-2.6585E+007,-3.6154E+004           
4.5000E+000,1.8500E+001,-8.6574E+006,-2.6580E+007,-4.2480E+004           
4.5000E+000,1.9500E+001,-8.6573E+006,-2.6574E+007,-4.7391E+004           
4.5000E+000,2.0500E+001,-8.6565E+006,-2.6567E+007,-5.3980E+004           
4.5000E+000,2.1500E+001,-8.6551E+006,-2.6557E+007,-5.9742E+004           
4.5000E+000,2.2500E+001,-8.6543E+006,-2.6548E+007,-6.7680E+004           
4.5000E+000,2.3500E+001,-8.6546E+006,-2.6538E+007,-7.3750E+004           
4.5000E+000,2.4500E+001,-8.6541E+006,-2.6526E+007,-8.0318E+004           
4.5000E+000,2.5500E+001,-8.6537E+006,-2.6513E+007,-8.6817E+004           
4.5000E+000,2.6500E+001,-8.6546E+006,-2.6499E+007,-9.3212E+004           
4.5000E+000,2.7500E+001,-8.6555E+006,-2.6484E+007,-9.9854E+004           
4.5000E+000,2.8500E+001,-8.6564E+006,-2.6467E+007,-1.0570E+005           
4.5000E+000,2.9500E+001,-8.6574E+006,-2.6451E+007,-1.1228E+005           
4.5000E+000,3.0500E+001,-8.6577E+006,-2.6433E+007,-1.1745E+005           
4.5000E+000,3.1500E+001,-8.6595E+006,-2.6414E+007,-1.2193E+005           
4.5000E+000,3.2500E+001,-8.6618E+006,-2.6394E+007,-1.2687E+005           
4.5000E+000,3.3500E+001,-8.6635E+006,-2.6372E+007,-1.3013E+005           
4.5000E+000,3.4500E+001,-8.6661E+006,-2.6353E+007,-1.3339E+005           
4.5000E+000,3.5500E+001,-8.6675E+006,-2.6330E+007,-1.3440E+005           
4.5000E+000,3.6500E+001,-8.6705E+006,-2.6310E+007,-1.3478E+005           
4.5000E+000,3.7500E+001,-8.6737E+006,-2.6287E+007,-1.3511E+005           
4.5000E+000,3.8500E+001,-8.6773E+006,-2.6264E+007,-1.3376E+005           
4.5000E+000,3.9500E+001,-8.6796E+006,-2.6241E+007,-1.3250E+005           
4.5000E+000,4.0500E+001,-8.6822E+006,-2.6220E+007,-1.2818E+005           
4.5000E+000,4.1500E+001,-8.6855E+006,-2.6199E+007,-1.2328E+005           
4.5000E+000,4.2500E+001,-8.6888E+006,-2.6179E+007,-1.1739E+005           
4.5000E+000,4.3500E+001,-8.6908E+006,-2.6159E+007,-1.0952E+005           
4.5000E+000,4.4500E+001,-8.6934E+006,-2.6143E+007,-1.0136E+005           
4.5000E+000,4.5500E+001,-8.6960E+006,-2.6127E+007,-9.2259E+004           
4.5000E+000,4.6500E+001,-8.6965E+006,-2.6112E+007,-8.3693E+004           
4.5000E+000,4.7500E+001,-8.6973E+006,-2.6099E+007,-7.4138E+004           
4.5000E+000,4.8500E+001,-8.6981E+006,-2.6086E+007,-6.2433E+004           
4.5000E+000,4.9500E+001,-8.6977E+006,-2.6076E+007,-5.1317E+004           
4.5000E+000,5.0500E+001,-8.6976E+006,-2.6068E+007,-4.0446E+004           
4.5000E+000,5.1500E+001,-8.6973E+006,-2.6063E+007,-2.9721E+004           
4.5000E+000,5.2500E+001,-8.6948E+006,-2.6057E+007,-1.8798E+004           
4.5000E+000,5.3500E+001,-8.6949E+006,-2.6056E+007,-9.6780E+003           
4.5000E+000,5.4500E+001,-8.6947E+006,-2.6054E+007,1.0008E+003            
4.5000E+000,5.5500E+001,-8.6920E+006,-2.6055E+007,9.4408E+003            
4.5000E+000,5.6500E+001,-8.6897E+006,-2.6056E+007,1.7787E+004            
4.5000E+000,5.7500E+001,-8.6870E+006,-2.6057E+007,2.4546E+004            
4.5000E+000,5.8500E+001,-8.6844E+006,-2.6063E+007,3.0720E+004            
4.5000E+000,5.9500E+001,-8.6815E+006,-2.6067E+007,3.5715E+004            
4.5000E+000,6.0500E+001,-8.6792E+006,-2.6073E+007,3.9984E+004            
4.5000E+000,6.1500E+001,-8.6765E+006,-2.6078E+007,4.1194E+004            
4.5000E+000,6.2500E+001,-8.6739E+006,-2.6084E+007,4.2438E+004            
4.5000E+000,6.3500E+001,-8.6709E+006,-2.6090E+007,4.2857E+004            
4.5000E+000,6.4500E+001,-8.6688E+006,-2.6096E+007,4.2730E+004            
4.5000E+000,6.5500E+001,-8.6659E+006,-2.6101E+007,4.0788E+004            
4.5000E+000,6.6500E+001,-8.6640E+006,-2.6107E+007,3.8429E+004            
4.5000E+000,6.7500E+001,-8.6618E+006,-2.6111E+007,3.4794E+004            
4.5000E+000,6.8500E+001,-8.6597E+006,-2.6116E+007,3.1361E+004            
4.5000E+000,6.9500E+001,-8.6585E+006,-2.6120E+007,2.6668E+004            
4.5000E+000,7.0500E+001,-8.6584E+006,-2.6123E+007,2.1761E+004            
4.5000E+000,7.1500E+001,-8.6575E+006,-2.6125E+007,1.5823E+004            
4.5000E+000,7.2500E+001,-8.6563E+006,-2.6126E+007,1.1047E+004            
4.5000E+000,7.3500E+001,-8.6557E+006,-2.6125E+007,5.2207E+003            
4.5000E+000,7.4500E+001,-8.6559E+006,-2.6123E+007,-2.7363E+001           
4.5000E+000,7.5500E+001,-8.6563E+006,-2.6120E+007,-5.3950E+003           
4.5000E+000,7.6500E+001,-8.6571E+006,-2.6117E+007,-1.1095E+004           
4.5000E+000,7.7500E+001,-8.6586E+006,-2.6113E+007,-1.5149E+004           
4.5000E+000,7.8500E+001,-8.6600E+006,-2.6110E+007,-1.8337E+004           
4.5000E+000,7.9500E+001,-8.6607E+006,-2.6104E+007,-2.2751E+004           
4.5000E+000,8.0500E+001,-8.6618E+006,-2.6099E+007,-2.5680E+004           
4.5000E+000,8.1500E+001,-8.6627E+006,-2.6091E+007,-2.8551E+004           
4.5000E+000,8.2500E+001,-8.6642E+006,-2.6084E+007,-3.0519E+004           
4.5000E+000,8.3500E+001,-8.6661E+006,-2.6077E+007,-3.1812E+004           
4.5000E+000,8.4500E+001,-8.6684E+006,-2.6071E+007,-3.2094E+004           
4.5000E+000,8.5500E+001,-8.6697E+006,-2.6063E+007,-3.1832E+004           
4.5000E+000,8.6500E+001,-8.6712E+006,-2.6056E+007,-3.0778E+004           
4.5000E+000,8.7500E+001,-8.6727E+006,-2.6048E+007,-2.9299E+004           
4.5000E+000,8.8500E+001,-8.6741E+006,-2.6041E+007,-2.7331E+004           
4.5000E+000,8.9500E+001,-8.6752E+006,-2.6034E+007,-2.4615E+004           
4.5000E+000,9.0500E+001,-8.6761E+006,-2.6028E+007,-2.1514E+004           
4.5000E+000,9.1500E+001,-8.6766E+006,-2.6022E+007,-1.7950E+004           
4.5000E+000,9.2500E+001,-8.6767E+006,-2.6017E+007,-1.4147E+004           
4.5000E+000,9.3500E+001,-8.6765E+006,-2.6013E+007,-1.0426E+004           
4.5000E+000,9.4500E+001,-8.6755E+006,-2.6009E+007,-6.7394E+003           
4.5000E+000,9.5500E+001,-8.6737E+006,-2.6006E+007,-3.3279E+003           
4.5000E+000,9.6500E+001,-8.6710E+006,-2.6003E+007,-7.4811E+002           
4.5000E+000,9.7500E+001,-8.6674E+006,-2.6001E+007,1.2685E+003            
4.5000E+000,9.8500E+001,-8.6625E+006,-2.6000E+007,2.2293E+003            
4.5000E+000,9.9500E+001,-8.6562E+006,-2.6000E+007,1.4130E+003           
5.5000E+000,5.0000E-001,-8.6683E+006,-2.6579E+007,-2.4841E+002            
5.5000E+000,1.5000E+000,-8.6685E+006,-2.6579E+007,-8.9461E+002            
5.5000E+000,2.5000E+000,-8.6680E+006,-2.6580E+007,-1.0820E+003            
5.5000E+000,3.5000E+000,-8.6674E+006,-2.6579E+007,-1.7855E+003            
5.5000E+000,4.5000E+000,-8.6665E+006,-2.6580E+007,-2.6971E+003            
5.5000E+000,5.5000E+000,-8.6656E+006,-2.6581E+007,-3.5950E+003            
5.5000E+000,6.5000E+000,-8.6646E+006,-2.6581E+007,-4.0552E+003            
5.5000E+000,7.5000E+000,-8.6630E+006,-2.6581E+007,-5.5210E+003            
5.5000E+000,8.5000E+000,-8.6625E+006,-2.6581E+007,-7.9854E+003            
5.5000E+000,9.5000E+000,-8.6618E+006,-2.6581E+007,-1.0146E+004           
5.5000E+000,1.0500E+001,-8.6604E+006,-2.6580E+007,-1.1909E+004           
5.5000E+000,1.1500E+001,-8.6592E+006,-2.6579E+007,-1.5155E+004           
5.5000E+000,1.2500E+001,-8.6586E+006,-2.6579E+007,-1.8626E+004           
5.5000E+000,1.3500E+001,-8.6579E+006,-2.6578E+007,-2.2060E+004           
5.5000E+000,1.4500E+001,-8.6566E+006,-2.6577E+007,-2.6967E+004           
5.5000E+000,1.5500E+001,-8.6556E+006,-2.6574E+007,-3.1462E+004           
5.5000E+000,1.6500E+001,-8.6543E+006,-2.6571E+007,-3.6910E+004           
5.5000E+000,1.7500E+001,-8.6531E+006,-2.6568E+007,-4.2153E+004           
5.5000E+000,1.8500E+001,-8.6521E+006,-2.6563E+007,-4.8850E+004           
5.5000E+000,1.9500E+001,-8.6516E+006,-2.6559E+007,-5.4742E+004           
5.5000E+000,2.0500E+001,-8.6513E+006,-2.6554E+007,-6.2324E+004           
5.5000E+000,2.1500E+001,-8.6507E+006,-2.6546E+007,-6.8812E+004           
5.5000E+000,2.2500E+001,-8.6494E+006,-2.6539E+007,-7.7144E+004           
5.5000E+000,2.3500E+001,-8.6481E+006,-2.6529E+007,-8.4613E+004           
5.5000E+000,2.4500E+001,-8.6484E+006,-2.6520E+007,-9.2038E+004           
5.5000E+000,2.5500E+001,-8.6477E+006,-2.6509E+007,-1.0002E+005           
5.5000E+000,2.6500E+001,-8.6476E+006,-2.6498E+007,-1.0763E+005           
5.5000E+000,2.7500E+001,-8.6487E+006,-2.6485E+007,-1.1585E+005           
5.5000E+000,2.8500E+001,-8.6507E+006,-2.6470E+007,-1.2316E+005           
5.5000E+000,2.9500E+001,-8.6515E+006,-2.6456E+007,-1.3014E+005           
5.5000E+000,3.0500E+001,-8.6530E+006,-2.6441E+007,-1.3614E+005           
5.5000E+000,3.1500E+001,-8.6547E+006,-2.6424E+007,-1.4135E+005           
5.5000E+000,3.2500E+001,-8.6572E+006,-2.6406E+007,-1.4702E+005           
5.5000E+000,3.3500E+001,-8.6614E+006,-2.6388E+007,-1.5042E+005           
5.5000E+000,3.4500E+001,-8.6648E+006,-2.6372E+007,-1.5432E+005           
5.5000E+000,3.5500E+001,-8.6671E+006,-2.6352E+007,-1.5589E+005           
5.5000E+000,3.6500E+001,-8.6711E+006,-2.6333E+007,-1.5680E+005           
5.5000E+000,3.7500E+001,-8.6751E+006,-2.6312E+007,-1.5689E+005           
5.5000E+000,3.8500E+001,-8.6794E+006,-2.6291E+007,-1.5547E+005           
5.5000E+000,3.9500E+001,-8.6835E+006,-2.6272E+007,-1.5261E+005           
5.5000E+000,4.0500E+001,-8.6876E+006,-2.6252E+007,-1.4950E+005           
5.5000E+000,4.1500E+001,-8.6925E+006,-2.6232E+007,-1.4424E+005           
5.5000E+000,4.2500E+001,-8.6964E+006,-2.6215E+007,-1.3711E+005           
5.5000E+000,4.3500E+001,-8.7003E+006,-2.6199E+007,-1.2817E+005           
5.5000E+000,4.4500E+001,-8.7034E+006,-2.6182E+007,-1.1938E+005           
5.5000E+000,4.5500E+001,-8.7058E+006,-2.6169E+007,-1.0933E+005           
5.5000E+000,4.6500E+001,-8.7073E+006,-2.6154E+007,-9.8299E+004           
5.5000E+000,4.7500E+001,-8.7086E+006,-2.6140E+007,-8.7286E+004           
5.5000E+000,4.8500E+001,-8.7100E+006,-2.6130E+007,-7.4270E+004           
5.5000E+000,4.9500E+001,-8.7113E+006,-2.6121E+007,-6.1329E+004           
5.5000E+000,5.0500E+001,-8.7107E+006,-2.6112E+007,-4.8604E+004           
5.5000E+000,5.1500E+001,-8.7103E+006,-2.6108E+007,-3.5553E+004           
5.5000E+000,5.2500E+001,-8.7102E+006,-2.6105E+007,-2.2754E+004           
5.5000E+000,5.3500E+001,-8.7073E+006,-2.6101E+007,-1.2488E+004           
5.5000E+000,5.4500E+001,-8.7034E+006,-2.6100E+007,-1.9818E+001           
5.5000E+000,5.5500E+001,-8.7005E+006,-2.6100E+007,8.4675E+003            
5.5000E+000,5.6500E+001,-8.6978E+006,-2.6100E+007,1.8190E+004            
5.5000E+000,5.7500E+001,-8.6945E+006,-2.6102E+007,2.6869E+004            
5.5000E+000,5.8500E+001,-8.6908E+006,-2.6105E+007,3.4224E+004            
5.5000E+000,5.9500E+001,-8.6863E+006,-2.6109E+007,3.8859E+004            
5.5000E+000,6.0500E+001,-8.6835E+006,-2.6114E+007,4.3502E+004            
5.5000E+000,6.1500E+001,-8.6796E+006,-2.6118E+007,4.6184E+004            
5.5000E+000,6.2500E+001,-8.6749E+006,-2.6123E+007,4.8023E+004            
5.5000E+000,6.3500E+001,-8.6711E+006,-2.6126E+007,4.7522E+004            
5.5000E+000,6.4500E+001,-8.6686E+006,-2.6132E+007,4.7105E+004            
5.5000E+000,6.5500E+001,-8.6647E+006,-2.6135E+007,4.5503E+004            
5.5000E+000,6.6500E+001,-8.6618E+006,-2.6140E+007,4.2136E+004            
5.5000E+000,6.7500E+001,-8.6593E+006,-2.6143E+007,3.8099E+004            
5.5000E+000,6.8500E+001,-8.6565E+006,-2.6145E+007,3.3880E+004            
5.5000E+000,6.9500E+001,-8.6547E+006,-2.6149E+007,2.7597E+004            
5.5000E+000,7.0500E+001,-8.6531E+006,-2.6150E+007,2.2623E+004            
5.5000E+000,7.1500E+001,-8.6515E+006,-2.6150E+007,1.5939E+004            
5.5000E+000,7.2500E+001,-8.6516E+006,-2.6150E+007,9.7988E+003            
5.5000E+000,7.3500E+001,-8.6511E+006,-2.6148E+007,3.0894E+003            
5.5000E+000,7.4500E+001,-8.6509E+006,-2.6145E+007,-3.0412E+003           
5.5000E+000,7.5500E+001,-8.6520E+006,-2.6141E+007,-9.4033E+003           
5.5000E+000,7.6500E+001,-8.6529E+006,-2.6136E+007,-1.5903E+004           
5.5000E+000,7.7500E+001,-8.6543E+006,-2.6131E+007,-2.1089E+004           
5.5000E+000,7.8500E+001,-8.6564E+006,-2.6126E+007,-2.4961E+004           
5.5000E+000,7.9500E+001,-8.6579E+006,-2.6120E+007,-2.9676E+004           
5.5000E+000,8.0500E+001,-8.6597E+006,-2.6113E+007,-3.2749E+004           
5.5000E+000,8.1500E+001,-8.6617E+006,-2.6105E+007,-3.5522E+004           
5.5000E+000,8.2500E+001,-8.6636E+006,-2.6097E+007,-3.7949E+004           
5.5000E+000,8.3500E+001,-8.6661E+006,-2.6090E+007,-3.9552E+004           
5.5000E+000,8.4500E+001,-8.6686E+006,-2.6082E+007,-3.9980E+004           
5.5000E+000,8.5500E+001,-8.6704E+006,-2.6074E+007,-3.9769E+004           
5.5000E+000,8.6500E+001,-8.6725E+006,-2.6066E+007,-3.9184E+004           
5.5000E+000,8.7500E+001,-8.6749E+006,-2.6057E+007,-3.7381E+004           
5.5000E+000,8.8500E+001,-8.6770E+006,-2.6049E+007,-3.4879E+004           
5.5000E+000,8.9500E+001,-8.6786E+006,-2.6042E+007,-3.1728E+004           
5.5000E+000,9.0500E+001,-8.6799E+006,-2.6035E+007,-2.8252E+004           
5.5000E+000,9.1500E+001,-8.6805E+006,-2.6028E+007,-2.4428E+004           
5.5000E+000,9.2500E+001,-8.6808E+006,-2.6022E+007,-2.0227E+004           
5.5000E+000,9.3500E+001,-8.6807E+006,-2.6017E+007,-1.5738E+004           
5.5000E+000,9.4500E+001,-8.6793E+006,-2.6012E+007,-1.1195E+004           
5.5000E+000,9.5500E+001,-8.6772E+006,-2.6008E+007,-7.1088E+003           
5.5000E+000,9.6500E+001,-8.6737E+006,-2.6005E+007,-3.6866E+003           
5.5000E+000,9.7500E+001,-8.6689E+006,-2.6002E+007,-6.6093E+002           
5.5000E+000,9.8500E+001,-8.6627E+006,-2.6001E+007,9.1224E+002            
5.5000E+000,9.9500E+001,-8.6545E+006,-2.6000E+007,6.5883E+002           
6.5000E+000,5.0000E-001,-8.6684E+006,-2.6552E+007,-2.9201E+002            
6.5000E+000,1.5000E+000,-8.6679E+006,-2.6552E+007,-7.7447E+002            
6.5000E+000,2.5000E+000,-8.6678E+006,-2.6553E+007,-9.8898E+002            
6.5000E+000,3.5000E+000,-8.6673E+006,-2.6553E+007,-1.9967E+003            
6.5000E+000,4.5000E+000,-8.6666E+006,-2.6554E+007,-2.5937E+003            
6.5000E+000,5.5000E+000,-8.6657E+006,-2.6555E+007,-3.8822E+003            
6.5000E+000,6.5000E+000,-8.6648E+006,-2.6556E+007,-4.2406E+003            
